=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.07 17:25:15 =~=~=~=~=~=~=~=~=~=~=~=
 t: 0.1, T: 27.38
t: 517.4, T: 69.84
t: 517.5, T: 69.60
t: 517.6, T: 69.52
t: 517.7, T: 69.60
t: 517.8, T: 69.60
t: 517.9, T: 69.60
t: 518.0, T: 69.60
t: 518.1, T: 69.60
t: 518.2, T: 69.60
t: 518.3, T: 69.68
t: 518.4, T: 69.60
t: 518.5, T: 69.68
t: 518.6, T: 69.60
t: 518.7, T: 69.68
t: 518.8, T: 69.60
t: 518.9, T: 70.00
t: 519.0, T: 70.00
t: 519.1, T: 70.00
t: 519.2, T: 70.00
t: 519.3, T: 70.00
t: 519.4, T: 70.00
t: 519.5, T: 69.92
t: 519.6, T: 69.92
t: 519.7, T: 70.00
t: 519.8, T: 69.92
t: 519.9, T: 69.92
t: 520.0, T: 69.92
t: 520.1, T: 70.00
t: 520.2, T: 69.92
t: 520.3, T: 70.00
t: 520.4, T: 69.60
t: 520.5, T: 69.60
t: 520.6, T: 69.52
t: 520.7, T: 69.60
t: 520.8, T: 69.60
t: 520.9, T: 69.60
t: 521.0, T: 69.60
t: 521.1, T: 69.60
t: 521.2, T: 69.60
t: 521.3, T: 69.60
t: 521.4, T: 69.52
t: 521.5, T: 69.60
t: 521.6, T: 69.60
t: 521.7, T: 69.60
t: 521.8, T: 69.92
t: 521.9, T: 69.84
t: 522.0, T: 69.84
t: 522.1, T: 69.84
t: 522.2, T: 69.76
t: 522.3, T: 69.84
t: 522.4, T: 69.84
t: 522.5, T: 69.84
t: 522.6, T: 69.84
t: 522.7, T: 69.76
t: 522.8, T: 69.76
t: 522.9, T: 69.76
t: 523.0, T: 69.76
t: 523.1, T: 69.84
t: 523.2, T: 69.44
t: 523.3, T: 69.44
t: 523.4, T: 69.44
t: 523.5, T: 69.44
t: 523.6, T: 69.44
t: 523.7, T: 69.52
t: 523.8, T: 69.44
t: 523.9, T: 69.44
t: 524.0, T: 69.44
t: 524.1, T: 69.44
t: 524.2, T: 69.44
t: 524.3, T: 69.44
t: 524.4, T: 69.37
t: 524.5, T: 69.44
t: 524.6, T: 69.44
t: 524.7, T: 69.76
t: 524.8, T: 69.76
t: 524.9, T: 69.76
t: 525.0, T: 69.76
t: 525.1, T: 69.68
t: 525.2, T: 69.76
t: 525.3, T: 69.68
t: 525.4, T: 69.68
t: 525.5, T: 69.68
t: 525.6, T: 69.68
t: 525.7, T: 69.68
t: 525.8, T: 69.68
t: 525.9, T: 69.68
t: 526.0, T: 69.68
t: 526.1, T: 69.37
t: 526.2, T: 69.29
t: 526.3, T: 69.37
t: 526.4, T: 69.37
t: 526.5, T: 69.37
t: 526.6, T: 69.37
t: 526.7, T: 69.37
t: 526.8, T: 69.29
t: 526.9, T: 69.37
t: 527.0, T: 69.37
t: 527.1, T: 69.29
t: 527.2, T: 69.37
t: 527.3, T: 69.37
t: 527.4, T: 69.37
t: 527.5, T: 69.29
t: 527.6, T: 69.60
t: 527.7, T: 69.68
t: 527.8, T: 69.68
t: 527.9, T: 69.68
t: 528.0, T: 69.60
t: 528.1, T: 69.60
t: 528.2, T: 69.68
t: 528.3, T: 69.68
t: 528.4, T: 69.68
t: 528.5, T: 69.68
t: 528.6, T: 69.68
t: 528.7, T: 69.68
t: 528.8, T: 69.60
t: 528.9, T: 69.60
t: 529.0, T: 69.29
t: 529.1, T: 69.29
t: 529.2, T: 69.29
t: 529.3, T: 69.29
t: 529.4, T: 69.29
t: 529.5, T: 69.29
t: 529.6, T: 69.29
t: 529.7, T: 69.29
t: 529.8, T: 69.29
t: 529.9, T: 69.21
t: 530.0, T: 69.29
t: 530.1, T: 69.29
t: 530.2, T: 69.21
t: 530.3, T: 69.21
t: 530.4, T: 69.60
t: 530.5, T: 69.52
t: 530.6, T: 69.60
t: 530.7, T: 69.52
t: 530.8, T: 69.60
t: 530.9, T: 69.52
t: 531.0, T: 69.52
t: 531.1, T: 69.52
t: 531.2, T: 69.44
t: 531.3, T: 69.52
t: 531.4, T: 69.44
t: 531.5, T: 69.44
t: 531.6, T: 69.44
t: 531.7, T: 69.44
t: 531.8, T: 69.52
t: 531.9, T: 69.13
t: 532.0, T: 69.13
t: 532.1, T: 69.13
t: 532.2, T: 69.13
t: 532.3, T: 69.13
t: 532.4, T: 69.13
t: 532.5, T: 69.05
t: 532.6, T: 69.05
t: 532.7, T: 69.13
t: 532.8, T: 69.05
t: 532.9, T: 69.05
t: 533.0, T: 69.05
t: 533.1, T: 69.05
t: 533.2, T: 68.97
t: 533.3, T: 69.37
t: 533.4, T: 69.37
t: 533.5, T: 69.29
t: 533.6, T: 69.29
t: 533.7, T: 69.29
t: 533.8, T: 69.29
t: 533.9, T: 69.29
t: 534.0, T: 69.29
t: 534.1, T: 69.21
t: 534.2, T: 69.21
t: 534.3, T: 69.29
t: 534.4, T: 69.21
t: 534.5, T: 69.21
t: 534.6, T: 69.21
t: 534.7, T: 69.21
t: 534.8, T: 69.21
t: 534.9, T: 69.21
t: 535.0, T: 69.21
t: 535.1, T: 69.21
t: 535.2, T: 69.21
t: 535.3, T: 69.21
t: 535.4, T: 69.21
t: 535.5, T: 69.21
t: 535.6, T: 69.13
t: 535.7, T: 69.21
t: 535.8, T: 69.21
t: 535.9, T: 69.21
t: 536.0, T: 69.21
t: 536.1, T: 69.13
t: 536.2, T: 69.21
t: 536.3, T: 69.13
t: 536.4, T: 69.13
t: 536.5, T: 69.13
t: 536.6, T: 69.13
t: 536.7, T: 69.13
t: 536.8, T: 69.13
t: 536.9, T: 69.21
t: 537.0, T: 69.13
t: 537.1, T: 69.13
t: 537.2, T: 69.13
t: 537.3, T: 69.13
t: 537.4, T: 69.21
t: 537.5, T: 69.05
t: 537.6, T: 69.05
t: 537.7, T: 69.13
t: 537.8, T: 69.21
t: 537.9, T: 69.13
t: 538.0, T: 69.13
t: 538.1, T: 69.13
t: 538.2, T: 69.13
t: 538.3, T: 69.13
t: 538.4, T: 69.13
t: 538.5, T: 69.13
t: 538.6, T: 69.13
t: 538.7, T: 69.13
t: 538.8, T: 69.13
t: 538.9, T: 69.21
t: 539.0, T: 69.05
t: 539.1, T: 69.13
t: 539.2, T: 69.13
t: 539.3, T: 69.21
t: 539.4, T: 69.13
t: 539.5, T: 69.13
t: 539.6, T: 69.21
t: 539.7, T: 69.13
t: 539.8, T: 69.21
t: 539.9, T: 69.13
t: 540.0, T: 69.13
t: 540.1, T: 69.13
t: 540.2, T: 69.21
t: 540.3, T: 69.13
t: 540.4, T: 69.13
t: 540.5, T: 69.21
t: 540.6, T: 69.13
t: 540.7, T: 69.13
t: 540.8, T: 69.21
t: 540.9, T: 69.13
t: 541.0, T: 69.13
t: 541.1, T: 69.13
t: 541.2, T: 69.13
t: 541.3, T: 69.21
t: 541.4, T: 69.21
t: 541.5, T: 69.21
t: 541.6, T: 69.21
t: 541.7, T: 69.13
t: 541.8, T: 69.13
t: 541.9, T: 69.21
t: 542.0, T: 69.29
t: 542.1, T: 69.21
t: 542.2, T: 69.21
t: 542.3, T: 69.21
t: 542.4, T: 69.21
t: 542.5, T: 69.29
t: 542.6, T: 69.21
t: 542.7, T: 69.29
t: 542.8, T: 69.29
t: 542.9, T: 69.21
t: 543.0, T: 69.29
t: 543.1, T: 69.29
t: 543.2, T: 69.29
t: 543.3, T: 69.29
t: 543.4, T: 69.29
t: 543.5, T: 69.29
t: 543.6, T: 69.29
t: 543.7, T: 69.29
t: 543.8, T: 69.29
t: 543.9, T: 69.29
t: 544.0, T: 69.29
t: 544.1, T: 69.29
t: 544.2, T: 69.29
t: 544.3, T: 69.29
t: 544.4, T: 69.37
t: 544.5, T: 69.37
t: 544.6, T: 69.29
t: 544.7, T: 69.37
t: 544.8, T: 69.37
t: 544.9, T: 69.37
t: 545.0, T: 69.37
t: 545.1, T: 69.44
t: 545.2, T: 69.37
t: 545.3, T: 69.37
t: 545.4, T: 69.37
t: 545.5, T: 69.37
t: 545.6, T: 69.44
t: 545.7, T: 69.44
t: 545.8, T: 69.44
t: 545.9, T: 69.44
t: 546.0, T: 69.37
t: 546.1, T: 69.37
t: 546.2, T: 69.44
t: 546.3, T: 69.44
t: 546.4, T: 69.44
t: 546.5, T: 69.52
t: 546.6, T: 69.52
t: 546.7, T: 69.52
t: 546.8, T: 69.52
t: 546.9, T: 69.52
t: 547.0, T: 69.52
t: 547.1, T: 69.52
t: 547.2, T: 69.52
t: 547.3, T: 69.60
t: 547.4, T: 69.60
t: 547.5, T: 69.60
t: 547.6, T: 69.52
t: 547.7, T: 69.52
t: 547.8, T: 69.52
t: 547.9, T: 69.60
t: 548.0, T: 69.60
t: 548.1, T: 69.60
t: 548.2, T: 69.60
t: 548.3, T: 69.68
t: 548.4, T: 69.68
t: 548.5, T: 69.68
t: 548.6, T: 69.60
t: 548.7, T: 69.68
t: 548.8, T: 69.68
t: 548.9, T: 69.68
t: 549.0, T: 69.68
t: 549.1, T: 69.68
t: 549.2, T: 69.68
t: 549.3, T: 69.68
t: 549.4, T: 69.68
t: 549.5, T: 69.68
t: 549.6, T: 69.68
t: 549.7, T: 69.76
t: 549.8, T: 69.68
t: 549.9, T: 69.68
t: 550.0, T: 69.76
t: 550.1, T: 69.76
t: 550.2, T: 69.76
t: 550.3, T: 69.76
t: 550.4, T: 69.84
t: 550.5, T: 69.76
t: 550.6, T: 69.37
t: 550.7, T: 69.52
t: 550.8, T: 69.52
t: 550.9, T: 69.44
t: 551.0, T: 69.44
t: 551.1, T: 69.52
t: 551.2, T: 69.44
t: 551.3, T: 69.52
t: 551.4, T: 69.44
t: 551.5, T: 69.44
t: 551.6, T: 69.52
t: 551.7, T: 69.44
t: 551.8, T: 69.52
t: 551.9, T: 69.44
t: 552.0, T: 69.44
t: 552.1, T: 69.84
t: 552.2, T: 69.84
t: 552.3, T: 69.84
t: 552.4, T: 69.84
t: 552.5, T: 69.84
t: 552.6, T: 69.84
t: 552.7, T: 69.84
t: 552.8, T: 69.84
t: 552.9, T: 69.76
t: 553.0, T: 69.84
t: 553.1, T: 69.76
t: 553.2, T: 69.76
t: 553.3, T: 69.84
t: 553.4, T: 69.84
t: 553.5, T: 69.44
t: 553.6, T: 69.44
t: 553.7, T: 69.52
t: 553.8, T: 69.44
t: 553.9, T: 69.44
t: 554.0, T: 69.44
t: 554.1, T: 69.44
t: 554.2, T: 69.52
t: 554.3, T: 69.44
t: 554.4, T: 69.44
t: 554.5, T: 69.37
t: 554.6, T: 69.44
t: 554.7, T: 69.44
t: 554.8, T: 69.44
t: 554.9, T: 69.76
t: 555.0, T: 69.76
t: 555.1, T: 69.76
t: 555.2, T: 69.76
t: 555.3, T: 69.76
t: 555.4, T: 69.76
t: 555.5, T: 69.76
t: 555.6, T: 69.76
t: 555.7, T: 69.68
t: 555.8, T: 69.68
t: 555.9, T: 69.68
t: 556.0, T: 69.76
t: 556.1, T: 69.68
t: 556.2, T: 69.68
t: 556.3, T: 69.68
t: 556.4, T: 69.37
t: 556.5, T: 69.37
t: 556.6, T: 69.37
t: 556.7, T: 69.37
t: 556.8, T: 69.29
t: 556.9, T: 69.37
t: 557.0, T: 69.44
t: 557.1, T: 69.37
t: 557.2, T: 69.37
t: 557.3, T: 69.37
t: 557.4, T: 69.29
t: 557.5, T: 69.37
t: 557.6, T: 69.29
t: 557.7, T: 69.29
t: 557.8, T: 69.60
t: 557.9, T: 69.60
t: 558.0, T: 69.52
t: 558.1, T: 69.60
t: 558.2, T: 69.60
t: 558.3, T: 69.60
t: 558.4, T: 69.52
t: 558.5, T: 69.60
t: 558.6, T: 69.60
t: 558.7, T: 69.60
t: 558.8, T: 69.60
t: 558.9, T: 69.52
t: 559.0, T: 69.60
t: 559.1, T: 69.60
t: 559.2, T: 69.52
t: 559.3, T: 69.21
t: 559.4, T: 69.21
t: 559.5, T: 69.21
t: 559.6, T: 69.21
t: 559.7, T: 69.21
t: 559.8, T: 69.21
t: 559.9, T: 69.29
t: 560.0, T: 69.21
t: 560.1, T: 69.21
t: 560.2, T: 69.21
t: 560.3, T: 69.21
t: 560.4, T: 69.21
t: 560.5, T: 69.21
t: 560.6, T: 69.21
t: 560.7, T: 69.52
t: 560.8, T: 69.52
t: 560.9, T: 69.52
t: 561.0, T: 69.52
t: 561.1, T: 69.52
t: 561.2, T: 69.52
t: 561.3, T: 69.52
t: 561.4, T: 69.52
t: 561.5, T: 69.52
t: 561.6, T: 69.52
t: 561.7, T: 69.52
t: 561.8, T: 69.44
t: 561.9, T: 69.52
t: 562.0, T: 69.44
t: 562.1, T: 69.05
t: 562.2, T: 69.13
t: 562.3, T: 69.21
t: 562.4, T: 69.13
t: 562.5, T: 69.13
t: 562.6, T: 69.13
t: 562.7, T: 69.13
t: 562.8, T: 69.13
t: 562.9, T: 69.13
t: 563.0, T: 69.13
t: 563.1, T: 69.13
t: 563.2, T: 69.13
t: 563.3, T: 69.05
t: 563.4, T: 69.13
t: 563.5, T: 69.13
t: 563.6, T: 69.37
t: 563.7, T: 69.37
t: 563.8, T: 69.44
t: 563.9, T: 69.37
t: 564.0, T: 69.29
t: 564.1, T: 69.37
t: 564.2, T: 69.37
t: 564.3, T: 69.37
t: 564.4, T: 69.37
t: 564.5, T: 69.37
t: 564.6, T: 69.29
t: 564.7, T: 69.37
t: 564.8, T: 69.29
t: 564.9, T: 69.29
t: 565.0, T: 69.29
t: 565.1, T: 69.29
t: 565.2, T: 69.29
t: 565.3, T: 69.29
t: 565.4, T: 69.29
t: 565.5, T: 69.29
t: 565.6, T: 69.29
t: 565.7, T: 69.29
t: 565.8, T: 69.29
t: 565.9, T: 69.29
t: 566.0, T: 69.29
t: 566.1, T: 69.21
t: 566.2, T: 69.29
t: 566.3, T: 69.29
t: 566.4, T: 69.29
t: 566.5, T: 69.29
t: 566.6, T: 69.29
t: 566.7, T: 69.37
t: 566.8, T: 69.29
t: 566.9, T: 69.29
t: 567.0, T: 69.29
t: 567.1, T: 69.37
t: 567.2, T: 69.29
t: 567.3, T: 69.29
t: 567.4, T: 69.29
t: 567.5, T: 69.29
t: 567.6, T: 69.29
t: 567.7, T: 69.29
t: 567.8, T: 69.29
t: 567.9, T: 69.37
t: 568.0, T: 69.37
t: 568.1, T: 69.37
t: 568.2, T: 69.37
t: 568.3, T: 69.37
t: 568.4, T: 69.37
t: 568.5, T: 69.37
t: 568.6, T: 69.37
t: 568.7, T: 69.37
t: 568.8, T: 69.37
t: 568.9, T: 69.37
t: 569.0, T: 69.37
t: 569.1, T: 69.44
t: 569.2, T: 69.37
t: 569.3, T: 69.44
t: 569.4, T: 69.44
t: 569.5, T: 69.44
t: 569.6, T: 69.44
t: 569.7, T: 69.44
t: 569.8, T: 69.44
t: 569.9, T: 69.44
t: 570.0, T: 69.52
t: 570.1, T: 69.44
t: 570.2, T: 69.44
t: 570.3, T: 69.52
t: 570.4, T: 69.52
t: 570.5, T: 69.52
t: 570.6, T: 69.52
t: 570.7, T: 69.52
t: 570.8, T: 69.52
t: 570.9, T: 69.52
t: 571.0, T: 69.52
t: 571.1, T: 69.52
t: 571.2, T: 69.60
t: 571.3, T: 69.52
t: 571.4, T: 69.60
t: 571.5, T: 69.60
t: 571.6, T: 69.60
t: 571.7, T: 69.60
t: 571.8, T: 69.60
t: 571.9, T: 69.60
t: 572.0, T: 69.60
t: 572.1, T: 69.60
t: 572.2, T: 69.60
t: 572.3, T: 69.68
t: 572.4, T: 69.60
t: 572.5, T: 69.60
t: 572.6, T: 69.60
t: 572.7, T: 69.68
t: 572.8, T: 69.68
t: 572.9, T: 69.68
t: 573.0, T: 69.68
t: 573.1, T: 69.68
t: 573.2, T: 69.68
t: 573.3, T: 69.76
t: 573.4, T: 69.76
t: 573.5, T: 69.68
t: 573.6, T: 69.68
t: 573.7, T: 69.76
t: 573.8, T: 69.76
t: 573.9, T: 69.76
t: 574.0, T: 69.76
t: 574.1, T: 69.76
t: 574.2, T: 69.76
t: 574.3, T: 69.76
t: 574.4, T: 69.76
t: 574.5, T: 69.84
t: 574.6, T: 69.76
t: 574.7, T: 69.84
t: 574.8, T: 69.84
t: 574.9, T: 69.84
t: 575.0, T: 69.84
t: 575.1, T: 69.52
t: 575.2, T: 69.44
t: 575.3, T: 69.52
t: 575.4, T: 69.52
t: 575.5, T: 69.52
t: 575.6, T: 69.52
t: 575.7, T: 69.52
t: 575.8, T: 69.60
t: 575.9, T: 69.52
t: 576.0, T: 69.52
t: 576.1, T: 69.52
t: 576.2, T: 69.52
t: 576.3, T: 69.60
t: 576.4, T: 69.52
t: 576.5, T: 69.52
t: 576.6, T: 69.84
t: 576.7, T: 69.92
t: 576.8, T: 69.84
t: 576.9, T: 69.84
t: 577.0, T: 69.84
t: 577.1, T: 69.84
t: 577.2, T: 69.84
t: 577.3, T: 69.84
t: 577.4, T: 69.84
t: 577.5, T: 69.84
t: 577.6, T: 69.84
t: 577.7, T: 69.84
t: 577.8, T: 69.84
t: 577.9, T: 69.92
t: 578.0, T: 69.52
t: 578.1, T: 69.52
t: 578.2, T: 69.52
t: 578.3, T: 69.52
t: 578.4, T: 69.52
t: 578.5, T: 69.52
t: 578.6, T: 69.52
t: 578.7, T: 69.52
t: 578.8, T: 69.52
t: 578.9, T: 69.52
t: 579.0, T: 69.52
t: 579.1, T: 69.44
t: 579.2, T: 69.44
t: 579.3, T: 69.52
t: 579.4, T: 69.84
t: 579.5, T: 69.84
t: 579.6, T: 69.76
t: 579.7, T: 69.76
t: 579.8, T: 69.76
t: 579.9, T: 69.76
t: 580.0, T: 69.76
t: 580.1, T: 69.68
t: 580.2, T: 69.68
t: 580.3, T: 69.68
t: 580.4, T: 69.68
t: 580.5, T: 69.68
t: 580.6, T: 69.68
t: 580.7, T: 69.68
t: 580.8, T: 69.60
t: 580.9, T: 69.29
t: 581.0, T: 69.29
t: 581.1, T: 69.29
t: 581.2, T: 69.29
t: 581.3, T: 69.29
t: 581.4, T: 69.21
t: 581.5, T: 69.21
t: 581.6, T: 69.21
t: 581.7, T: 69.21
t: 581.8, T: 69.21
t: 581.9, T: 69.21
t: 582.0, T: 69.13
t: 582.1, T: 69.21
t: 582.2, T: 69.05
t: 582.3, T: 69.44
t: 582.4, T: 69.44
t: 582.5, T: 69.44
t: 582.6, T: 69.37
t: 582.7, T: 69.37
t: 582.8, T: 69.37
t: 582.9, T: 69.29
t: 583.0, T: 69.29
t: 583.1, T: 69.29
t: 583.2, T: 69.29
t: 583.3, T: 69.29
t: 583.4, T: 69.29
t: 583.5, T: 69.29
t: 583.6, T: 69.21
t: 583.7, T: 69.21
t: 583.8, T: 69.21
t: 583.9, T: 69.21
t: 584.0, T: 69.21
t: 584.1, T: 69.21
t: 584.2, T: 69.21
t: 584.3, T: 69.21
t: 584.4, T: 69.21
t: 584.5, T: 69.21
t: 584.6, T: 69.13
t: 584.7, T: 69.13
t: 584.8, T: 69.13
t: 584.9, T: 69.13
t: 585.0, T: 69.13
t: 585.1, T: 69.13
t: 585.2, T: 69.13
t: 585.3, T: 69.13
t: 585.4, T: 69.13
t: 585.5, T: 69.13
t: 585.6, T: 69.13
t: 585.7, T: 69.13
t: 585.8, T: 69.13
t: 585.9, T: 69.13
t: 586.0, T: 69.13
t: 586.1, T: 69.13
t: 586.2, T: 69.13
t: 586.3, T: 69.13
t: 586.4, T: 69.13
t: 586.5, T: 69.13
t: 586.6, T: 69.13
t: 586.7, T: 69.13
t: 586.8, T: 69.05
t: 586.9, T: 69.13
t: 587.0, T: 69.13
t: 587.1, T: 69.13
t: 587.2, T: 69.13
t: 587.3, T: 69.13
t: 587.4, T: 69.13
t: 587.5, T: 69.13
t: 587.6, T: 69.13
t: 587.7, T: 69.13
t: 587.8, T: 69.13
t: 587.9, T: 69.13
t: 588.0, T: 69.13
t: 588.1, T: 69.13
t: 588.2, T: 69.21
t: 588.3, T: 69.21
t: 588.4, T: 69.21
t: 588.5, T: 69.21
t: 588.6, T: 69.21
t: 588.7, T: 69.21
t: 588.8, T: 69.29
t: 588.9, T: 69.21
t: 589.0, T: 69.21
t: 589.1, T: 69.29
t: 589.2, T: 69.29
t: 589.3, T: 69.21
t: 589.4, T: 69.29
t: 589.5, T: 69.29
t: 589.6, T: 69.29
t: 589.7, T: 69.29
t: 589.8, T: 69.29
t: 589.9, T: 69.29
t: 590.0, T: 69.29
t: 590.1, T: 69.37
t: 590.2, T: 69.37
t: 590.3, T: 69.37
t: 590.4, T: 69.29
t: 590.5, T: 69.37
t: 590.6, T: 69.37
t: 590.7, T: 69.37
t: 590.8, T: 69.37
t: 590.9, T: 69.44
t: 591.0, T: 69.44
t: 591.1, T: 69.44
t: 591.2, T: 69.44
t: 591.3, T: 69.37
t: 591.4, T: 69.44
t: 591.5, T: 69.44
t: 591.6, T: 69.44
t: 591.7, T: 69.44
t: 591.8, T: 69.44
t: 591.9, T: 69.52
t: 592.0, T: 69.44
t: 592.1, T: 69.52
t: 592.2, T: 69.52
t: 592.3, T: 69.52
t: 592.4, T: 69.60
t: 592.5, T: 69.52
t: 592.6, T: 69.60
t: 592.7, T: 69.60
t: 592.8, T: 69.60
t: 592.9, T: 69.60
t: 593.0, T: 69.68
t: 593.1, T: 69.60
t: 593.2, T: 69.68
t: 593.3, T: 69.68
t: 593.4, T: 69.68
t: 593.5, T: 69.68
t: 593.6, T: 69.68
t: 593.7, T: 69.68
t: 593.8, T: 69.29
t: 593.9, T: 69.37
t: 594.0, T: 69.37
t: 594.1, T: 69.37
t: 594.2, T: 69.44
t: 594.3, T: 69.37
t: 594.4, T: 69.37
t: 594.5, T: 69.44
t: 594.6, T: 69.37
t: 594.7, T: 69.44
t: 594.8, T: 69.44
t: 594.9, T: 69.37
t: 595.0, T: 69.37
t: 595.1, T: 69.44
t: 595.2, T: 69.37
t: 595.3, T: 69.68
t: 595.4, T: 69.68
t: 595.5, T: 69.60
t: 595.6, T: 69.68
t: 595.7, T: 69.68
t: 595.8, T: 69.68
t: 595.9, T: 69.68
t: 596.0, T: 69.68
t: 596.1, T: 69.68
t: 596.2, T: 69.68
t: 596.3, T: 69.60
t: 596.4, T: 69.68
t: 596.5, T: 69.60
t: 596.6, T: 69.60
t: 596.7, T: 69.37
t: 596.8, T: 69.29
t: 596.9, T: 69.29
t: 597.0, T: 69.29
t: 597.1, T: 69.29
t: 597.2, T: 69.37
t: 597.3, T: 69.29
t: 597.4, T: 69.29
t: 597.5, T: 69.37
t: 597.6, T: 69.29
t: 597.7, T: 69.21
t: 597.8, T: 69.29
t: 597.9, T: 69.29
t: 598.0, T: 69.29
t: 598.1, T: 69.29
t: 598.2, T: 69.52
t: 598.3, T: 69.60
t: 598.4, T: 69.60
t: 598.5, T: 69.60
t: 598.6, T: 69.60
t: 598.7, T: 69.60
t: 598.8, T: 69.60
t: 598.9, T: 69.60
t: 599.0, T: 69.60
t: 599.1, T: 69.60
t: 599.2, T: 69.68
t: 599.3, T: 69.60
t: 599.4, T: 69.60
t: 599.5, T: 69.60
t: 599.6, T: 69.29
t: 599.7, T: 69.29
t: 599.8, T: 69.29
t: 599.9, T: 69.29
t: 600.0, T: 69.29
t: 600.1, T: 69.29
t: 600.2, T: 69.29
t: 600.3, T: 69.29
t: 600.4, T: 69.29
t: 600.5, T: 69.21
t: 600.6, T: 69.29
t: 600.7, T: 69.21
t: 600.8, T: 69.29
t: 600.9, T: 69.21
t: 601.0, T: 69.60
t: 601.1, T: 69.60
t: 601.2, T: 69.52
t: 601.3, T: 69.60
t: 601.4, T: 69.52
t: 601.5, T: 69.52
t: 601.6, T: 69.60
t: 601.7, T: 69.60
t: 601.8, T: 69.52
t: 601.9, T: 69.52
t: 602.0, T: 69.52
t: 602.1, T: 69.52
t: 602.2, T: 69.52
t: 602.3, T: 69.60
t: 602.4, T: 69.60
t: 602.5, T: 69.21
t: 602.6, T: 69.29
t: 602.7, T: 69.21
t: 602.8, T: 69.21
t: 602.9, T: 69.29
t: 603.0, T: 69.21
t: 603.1, T: 69.29
t: 603.2, T: 69.21
t: 603.3, T: 69.29
t: 603.4, T: 69.21
t: 603.5, T: 69.21
t: 603.6, T: 69.29
t: 603.7, T: 69.21
t: 603.8, T: 69.21
t: 603.9, T: 69.52
t: 604.0, T: 69.60
t: 604.1, T: 69.60
t: 604.2, T: 69.60
t: 604.3, T: 69.60
t: 604.4, T: 69.52
t: 604.5, T: 69.60
t: 604.6, T: 69.52
t: 604.7, T: 69.52
t: 604.8, T: 69.52
t: 604.9, T: 69.52
t: 605.0, T: 69.60
t: 605.1, T: 69.60
t: 605.2, T: 69.60
t: 605.3, T: 69.52
t: 605.4, T: 69.21
t: 605.5, T: 69.21
t: 605.6, T: 69.21
t: 605.7, T: 69.21
t: 605.8, T: 69.21
t: 605.9, T: 69.21
t: 606.0, T: 69.21
t: 606.1, T: 69.21
t: 606.2, T: 69.13
t: 606.3, T: 69.13
t: 606.4, T: 69.13
t: 606.5, T: 69.05
t: 606.6, T: 69.13
t: 606.7, T: 69.05
t: 606.8, T: 69.37
t: 606.9, T: 69.37
t: 607.0, T: 69.37
t: 607.1, T: 69.37
t: 607.2, T: 69.37
t: 607.3, T: 69.29
t: 607.4, T: 69.37
t: 607.5, T: 69.29
t: 607.6, T: 69.29
t: 607.7, T: 69.29
t: 607.8, T: 69.29
t: 607.9, T: 69.29
t: 608.0, T: 69.29
t: 608.1, T: 69.21
t: 608.2, T: 69.29
t: 608.3, T: 69.29
t: 608.4, T: 69.29
t: 608.5, T: 69.29
t: 608.6, T: 69.21
t: 608.7, T: 69.21
t: 608.8, T: 69.21
t: 608.9, T: 69.29
t: 609.0, T: 69.21
t: 609.1, T: 69.21
t: 609.2, T: 69.21
t: 609.3, T: 69.21
t: 609.4, T: 69.21
t: 609.5, T: 69.21
t: 609.6, T: 69.21
t: 609.7, T: 69.21
t: 609.8, T: 69.21
t: 609.9, T: 69.13
t: 610.0, T: 69.21
t: 610.1, T: 69.13
t: 610.2, T: 69.13
t: 610.3, T: 69.21
t: 610.4, T: 69.05
t: 610.5, T: 69.21
t: 610.6, T: 69.13
t: 610.7, T: 69.13
t: 610.8, T: 69.13
t: 610.9, T: 69.13
t: 611.0, T: 69.13
t: 611.1, T: 69.13
t: 611.2, T: 69.13
t: 611.3, T: 69.21
t: 611.4, T: 69.21
t: 611.5, T: 69.13
t: 611.6, T: 69.21
t: 611.7, T: 69.21
t: 611.8, T: 69.21
t: 611.9, T: 69.21
t: 612.0, T: 69.21
t: 612.1, T: 69.21
t: 612.2, T: 69.21
t: 612.3, T: 69.21
t: 612.4, T: 69.21
t: 612.5, T: 69.29
t: 612.6, T: 69.21
t: 612.7, T: 69.29
t: 612.8, T: 69.21
t: 612.9, T: 69.29
t: 613.0, T: 69.29
t: 613.1, T: 69.29
t: 613.2, T: 69.29
t: 613.3, T: 69.29
t: 613.4, T: 69.29
t: 613.5, T: 69.29
t: 613.6, T: 69.37
t: 613.7, T: 69.37
t: 613.8, T: 69.37
t: 613.9, T: 69.37
t: 614.0, T: 69.37
t: 614.1, T: 69.37
t: 614.2, T: 69.37
t: 614.3, T: 69.44
t: 614.4, T: 69.37
t: 614.5, T: 69.37
t: 614.6, T: 69.37
t: 614.7, T: 69.44
t: 614.8, T: 69.37
t: 614.9, T: 69.37
t: 615.0, T: 69.44
t: 615.1, T: 69.44
t: 615.2, T: 69.44
t: 615.3, T: 69.44
t: 615.4, T: 69.44
t: 615.5, T: 69.52
t: 615.6, T: 69.44
t: 615.7, T: 69.44
t: 615.8, T: 69.52
t: 615.9, T: 69.52
t: 616.0, T: 69.52
t: 616.1, T: 69.52
t: 616.2, T: 69.52
t: 616.3, T: 69.52
t: 616.4, T: 69.52
t: 616.5, T: 69.52
t: 616.6, T: 69.60
t: 616.7, T: 69.60
